,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat,tap_cat,gust_mag,gust_dir,flight_cond,ind,red_mean,rise_mean,red_dev,rise_dev,le_mean,red_std,cont_gustID,c_g_mean,r_t_mean,l_e_mean,rise_skew,red_skew
3315,-0.09514685486571002,63.80800355239613,0.05999898910522461,3.0,-1.0,6.0,13,39,0.4016732528760696,5,15,54,g3,Ta,0.24,-0.24,5_15,3315,72.31983424406249,0.5255997896194458,8.511830691666361,0.46560080051422115,72.31983424406249,11.269443029837914,54_13,68.82958237355942,0.3959981918334961,-0.08238167711900815,1.4067750766712042,0.1394622821025407
3316,-0.008156836547936969,96.80039647463008,0.5599985122680664,3.0,-1.0,3.0,13,40,0.5792051973456994,5,15,55,g3,Tb,0.24,-0.24,5_15,3316,85.05617400178237,0.8292023372650147,11.74422247284771,0.2692038249969483,85.05617400178237,14.740995065929146,55_13,93.90123273073156,0.6630019187927246,-0.012587808363056101,0.8656665940003506,-1.447771581557136
3317,0.10704358210352226,58.37758484654061,1.4899964332580566,3.0,-1.0,1.0,13,41,0.020962032238076026,5,15,56,g3,Tc,0.24,-0.24,5_15,3317,49.45056384232772,1.087201352119446,8.92702100421289,0.40279508113861073,49.45056384232772,25.349216104867278,56_13,49.76546408526498,1.3229995965957642,0.1298166365727103,0.035010303484741205,-0.23748564585772625
3318,-0.004889310245970732,98.398791112311,0.6799967288970947,4.5,1.0,6.0,14,42,0.6479536898564873,5,15,54,g4_5,Ta,0.4,0.4,5_15,3318,89.14989830018261,0.8353969573974609,9.248892812128389,0.15540022850036617,89.14989830018261,8.807186803598054,54_14,95.02455009899083,0.6949966669082641,-0.009582370340852672,0.9204574392788105,-1.282810907866915
3319,-0.061736315211066636,82.55866017282459,0.489997148513794,4.5,1.0,3.0,14,43,0.7182749157433204,5,15,55,g4_5,Tb,0.4,0.4,5_15,3319,90.28041173217441,0.7775965070724488,7.721751559349826,0.28759935855865476,90.28041173217441,6.911767257252621,55_14,82.38926729841471,0.7829960346221924,-0.06277163470296103,1.4966680963771557,-0.7206202154140056
3320,0.04195378176079924,87.4825304639854,1.8000321388244631,4.5,1.0,1.0,14,44,-0.5921150400731292,5,15,56,g4_5,Tc,0.4,0.4,5_15,3320,46.850931848676936,0.7089979267120361,40.63159861530846,1.091034212112427,46.850931848676936,31.88273663082028,56_14,73.17502049290268,1.4939977407455445,0.09523869538801448,0.4600125657969735,-0.3814895234951026
3321,-0.053669616437928114,87.25237768756358,1.1199967861175537,4.5,-1.0,6.0,15,45,0.5295359879649857,5,15,54,g4_5,Ta,0.4,-0.4,5_15,3321,77.97334523646276,0.9405959415435791,9.279032451100818,0.17940084457397465,77.97334523646276,8.899765736508005,54_15,86.41606387797694,0.8129964590072631,-0.05923057036641184,1.254781122732503,0.43083895769581726
3322,-0.05056491405033446,88.05516800406056,0.5599982738494873,4.5,-1.0,3.0,15,46,0.613672444205205,5,15,55,g4_5,Tb,0.4,-0.4,5_15,3322,85.77442324615434,0.8219972658157348,2.28074475790622,0.26199899196624754,85.77442324615434,12.811867086540826,55_15,92.94580116101714,0.7449981927871704,-0.03105530379270353,0.9767420382923084,-1.035720525457645
3323,-0.005625401186718578,98.99767381086778,1.1199967861175537,4.5,-1.0,1.0,15,47,0.5526348575933953,5,15,56,g4_5,Tc,0.4,-0.4,5_15,3323,86.4805187558026,1.0737971925735474,12.517155055065174,0.04619959354400627,86.4805187558026,12.109365735139878,56_15,95.64834328012014,1.4099943876266479,0.011197947207670828,0.30757608433705375,-0.948961709223017
3324,0.04297930646191027,91.74402076951263,1.0499966144561768,6.0,1.0,6.0,16,48,0.6094446971303576,5,15,54,g6,Ta,0.56,0.56,5_15,3324,91.01774345391965,1.0415963649749755,0.7262773155929807,0.008400249481201216,91.01774345391965,7.44544266922615,54_16,94.79111914154369,0.9899968862533569,0.026642486272080528,0.5434069394782421,-0.47009650901339195
3325,-0.03841867616463863,92.4539542732284,0.8699972629547119,6.0,1.0,3.0,16,49,0.8354443335033699,5,15,55,g6,Tb,0.56,0.56,5_15,3325,94.91841263747308,0.9435965299606324,2.4644583642446776,0.07359926700592045,94.91841263747308,3.936657860590069,55_16,94.85503796370159,0.9789963722229004,-0.02058755891087787,0.19885145790739947,-0.5985262277796239
3326,0.0768379104461087,85.26491428974981,0.9899964332580566,6.0,1.0,1.0,16,50,-0.52874647739409,5,15,56,g6,Tc,0.56,0.56,5_15,3326,56.94675650054111,0.8703966665267945,28.318157789208698,0.11959976673126216,56.94675650054111,39.051992008833196,56_16,83.9190668334019,1.4799947261810302,0.08253195311771207,-0.022298768485528763,-0.6853670842993363
3327,-0.040190796393420436,92.87009024896136,0.4900000095367432,6.0,-1.0,6.0,17,51,0.7378648663387549,5,15,54,g6,Ta,0.56,-0.56,5_15,3327,88.5317480477804,1.040396409034729,4.338342201180964,0.5503963994979859,88.5317480477804,5.314103052503132,54_17,92.09312314498537,1.0929962635040282,-0.04625129195180551,0.30186478519778864,-0.38848001840075064
3328,-0.03583283848528117,94.7018653088868,1.299996852874756,6.0,-1.0,3.0,17,52,0.7270180682471982,5,15,55,g6,Tb,0.56,-0.56,5_15,3328,90.00147618096975,1.1707959413528441,4.700389127917049,0.12920091152191193,90.00147618096975,8.964595845239215,55_17,91.5929956867374,0.9269975423812866,-0.05170245653357405,0.7410899728413718,-1.4086230779622506
3329,-0.11596289448566273,81.45969077832525,1.84999418258667,6.0,-1.0,1.0,17,53,0.7135331699968309,5,15,56,g6,Tc,0.56,-0.56,5_15,3329,87.98778912570577,1.188795895576477,6.528098347380521,0.6611982870101929,87.98778912570577,5.796754808346682,56_17,82.20141882189267,1.3229954957962036,-0.11139696340199431,-0.12643054621564256,-0.05405546154134033
