,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
203,0.1416678569746556,0.4596894108129853,1.299994945526123,3.0,-1.0,1.0,7.0,23.0,0.020962032238076023,5.0,10.0,35.0,g3
204,-0.14550192000142095,0.5919872360487526,0.9299955368041992,4.5,1.0,6.0,8.0,24.0,0.6479536898564873,5.0,10.0,33.0,g4_5
205,0.04924499378385561,0.873325559268193,0.5599994659423828,4.5,1.0,3.0,8.0,25.0,0.7182749157433204,5.0,10.0,34.0,g4_5
206,0.24317685767087896,0.3275566151324826,0.3099980354309082,4.5,1.0,1.0,8.0,26.0,-0.5921150400731292,5.0,10.0,35.0,g4_5
207,-0.01680535833111259,0.9667033548178552,1.1199967861175537,4.5,-1.0,6.0,9.0,27.0,0.5295359879649857,5.0,10.0,33.0,g4_5
208,-0.15489703380047495,0.638267988622679,0.8699951171875,4.5,-1.0,3.0,9.0,28.0,0.613672444205205,5.0,10.0,34.0,g4_5
209,0.017916766906962776,0.9614966090561363,0.7399959564208984,4.5,-1.0,1.0,9.0,29.0,0.5526348575933953,5.0,10.0,35.0,g4_5
210,-0.06472550312603216,0.864293514400299,1.3599953651428223,6.0,1.0,6.0,10.0,30.0,0.6094446971303576,5.0,10.0,33.0,g6
211,0.08027757633229109,0.8441423643507114,0.989997148513794,6.0,1.0,3.0,10.0,31.0,0.8354443335033699,5.0,10.0,34.0,g6
212,0.30292181497112364,0.41351922748801884,0.4999971389770508,6.0,1.0,1.0,10.0,32.0,-0.52874647739409,5.0,10.0,35.0,g6
213,-0.03054068827029854,0.9540423046145856,1.1799957752227783,6.0,-1.0,6.0,11.0,33.0,0.7378648663387549,5.0,10.0,33.0,g6
214,-0.12161273200999051,0.8039328023391812,1.7299938201904297,6.0,-1.0,3.0,11.0,34.0,0.7270180682471982,5.0,10.0,34.0,g6
215,-0.07388311924284377,0.8710698997923016,0.3699986934661865,6.0,-1.0,1.0,11.0,35.0,0.713533169996831,5.0,10.0,35.0,g6
216,-0.08299571041621073,0.5853765440050682,0.6199984550476074,3.0,1.0,6.0,6.0,18.0,0.5631300737246185,5.0,10.0,33.0,g3
217,0.025782670468652125,0.8749991887952467,0.11999964714050293,3.0,1.0,3.0,6.0,19.0,0.5581375357536499,5.0,10.0,34.0,g3
218,0.05194373486193419,0.7427582637326504,0.3099987506866455,3.0,1.0,1.0,6.0,20.0,-0.8831414600078431,5.0,10.0,35.0,g3
219,-0.034432929798030816,0.8686433658221571,1.4899942874908447,3.0,-1.0,6.0,7.0,21.0,0.4016732528760696,5.0,10.0,33.0,g3
220,-0.0870175383875376,0.6649487866988104,0.9299960136413574,3.0,-1.0,3.0,7.0,22.0,0.5792051973456994,5.0,10.0,34.0,g3
221,0.13496563643036827,0.4907108068948659,1.059997797012329,3.0,-1.0,1.0,7.0,23.0,0.020962032238076023,5.0,10.0,35.0,g3
222,-0.07098561817495326,0.7999280981637019,0.8699951171875,4.5,1.0,6.0,8.0,24.0,0.6479536898564873,5.0,10.0,33.0,g4_5
223,-0.005150554853856155,0.9705525899043436,1.6799945831298828,4.5,1.0,3.0,8.0,25.0,0.7182749157433204,5.0,10.0,34.0,g4_5
224,0.2491497878509883,0.3092252215014395,0.31999826431274414,4.5,1.0,1.0,8.0,26.0,-0.5921150400731292,5.0,10.0,35.0,g4_5
225,-0.105429340836663,0.7579206490524076,0.8699984550476074,4.5,-1.0,6.0,9.0,27.0,0.5295359879649857,5.0,10.0,33.0,g4_5
226,-0.17781626885414317,0.5905261705597887,1.2399942874908447,4.5,-1.0,3.0,9.0,28.0,0.613672444205205,5.0,10.0,34.0,g4_5
227,0.022262890968680723,0.9474206267889714,0.7499971389770508,4.5,-1.0,1.0,9.0,29.0,0.5526348575933953,5.0,10.0,35.0,g4_5
228,-0.11577035876699597,0.769650456275706,1.1699984073638916,6.0,1.0,6.0,10.0,30.0,0.6094446971303576,5.0,10.0,33.0,g6
229,0.002533235902182614,0.9977828589949695,0.7399985790252686,6.0,1.0,3.0,10.0,31.0,0.8354443335033699,5.0,10.0,34.0,g6
230,0.3172102408722208,0.38953904561160146,0.3699984550476074,6.0,1.0,1.0,10.0,32.0,-0.52874647739409,5.0,10.0,35.0,g6
231,-0.04685476106870639,0.9235069809445814,0.9299964904785156,6.0,-1.0,6.0,11.0,33.0,0.7378648663387549,5.0,10.0,33.0,g6
232,-0.17773958835689518,0.7084399181732712,1.84999418258667,6.0,-1.0,3.0,11.0,34.0,0.7270180682471982,5.0,10.0,34.0,g6
233,-0.04584746890515624,0.9271696982761695,0.8099963665008545,6.0,-1.0,1.0,11.0,35.0,0.713533169996831,5.0,10.0,35.0,g6
234,-0.043834514703682215,0.7915162862454347,1.7400357723236084,3.0,1.0,6.0,6.0,18.0,0.5631300737246185,5.0,10.0,33.0,g3
235,-0.023063212599211028,0.8785463100873242,1.5499961376190186,3.0,1.0,3.0,6.0,19.0,0.5581375357536499,5.0,10.0,34.0,g3
236,0.030728715312341007,0.8370856497420683,0.05999898910522461,3.0,1.0,1.0,6.0,20.0,-0.8831414600078431,5.0,10.0,35.0,g3
237,-0.06815738816020489,0.7455279454197017,1.4899964332580566,3.0,-1.0,6.0,7.0,21.0,0.4016732528760696,5.0,10.0,33.0,g3
238,-0.10236280131995368,0.6052556627753198,0.9899981021881104,3.0,-1.0,3.0,7.0,22.0,0.5792051973456994,5.0,10.0,34.0,g3
239,0.11617233293670412,0.5504278291466176,0.3099987506866455,3.0,-1.0,1.0,7.0,23.0,0.020962032238076023,5.0,10.0,35.0,g3
240,-0.08231362478451222,0.7739248349763551,1.0599946975708008,4.5,1.0,6.0,8.0,24.0,0.6479536898564873,5.0,10.0,33.0,g4_5
241,0.07488932066612326,0.7927382550662512,1.4299941062927246,4.5,1.0,3.0,8.0,25.0,0.7182749157433204,5.0,10.0,34.0,g4_5
242,0.28551546077633033,0.22515372728249705,0.06000018119812012,4.5,1.0,1.0,8.0,26.0,-0.5921150400731292,5.0,10.0,35.0,g4_5
243,-0.037395465509369924,0.9136958065113782,1.2999942302703857,4.5,-1.0,6.0,9.0,27.0,0.5295359879649857,5.0,10.0,33.0,g4_5
244,-0.1862324586199365,0.5764391718398778,1.4899933338165283,4.5,-1.0,3.0,9.0,28.0,0.613672444205205,5.0,10.0,34.0,g4_5
245,0.03920663153653604,0.9049463287633552,0.37999701499938965,4.5,-1.0,1.0,9.0,29.0,0.5526348575933953,5.0,10.0,35.0,g4_5
246,-0.10515076600645584,0.7927411435203991,1.2299981117248535,6.0,1.0,6.0,10.0,30.0,0.6094446971303576,5.0,10.0,33.0,g6
247,-0.0010695169085958272,0.988150889881861,0.9299955368041992,6.0,1.0,3.0,10.0,31.0,0.8354443335033699,5.0,10.0,34.0,g6
248,0.3711227768859622,0.28257649710913313,0.3099992275238037,6.0,1.0,1.0,10.0,32.0,-0.52874647739409,5.0,10.0,35.0,g6
249,-0.07880052337435207,0.8769088564807371,1.6099941730499268,6.0,-1.0,6.0,11.0,33.0,0.7378648663387549,5.0,10.0,33.0,g6
250,-0.21143379952936975,0.6554496219798881,2.469991683959961,6.0,-1.0,3.0,11.0,34.0,0.7270180682471982,5.0,10.0,34.0,g6
