,lift_err,e_reduct,r_time,gust,dir,taps,gustID,IDnum,out_cap,AoA,speed,contID,g_cat
104,0.001428802772794451,0.9986214377971446,0.9799966812133789,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
105,-0.06064868042051781,0.8251022427558501,0.9199962615966797,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
106,-0.05684974779127753,0.8376913940611785,1.1099967956542969,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
107,-0.13857387986365216,0.5998983484795988,0.9899964332580566,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
108,0.01391174619314026,0.8684834433953212,0.37999796867370605,4.0,1.0,6.0,6.0,18.0,0.5899835690001299,5.0,10.0,30.0,g4
109,0.01604793964683708,0.8855197073462717,0.31999778747558594,4.0,1.0,3.0,6.0,19.0,0.4699114985152335,5.0,10.0,31.0,g4
110,0.031959394803175875,0.7786232996092817,0.43999814987182617,4.0,1.0,1.0,6.0,20.0,-0.38451564352727896,5.0,10.0,32.0,g4
111,0.021436446666490364,0.8574347280617306,0.6199989318847656,4.0,-1.0,6.0,7.0,21.0,0.5989393765321623,5.0,10.0,30.0,g4
112,0.00205569376467075,0.994919111834823,0.6899974346160889,4.0,-1.0,3.0,7.0,22.0,0.646605386531033,5.0,10.0,31.0,g4
113,0.03827564976945148,0.7335502570884007,0.6199989318847656,4.0,-1.0,1.0,7.0,23.0,-0.17260555822414148,5.0,10.0,32.0,g4
114,-0.00240058863053384,0.9765948142221229,0.3726503849029541,6.0,1.0,6.0,8.0,24.0,0.7040394969471876,5.0,10.0,30.0,g6
115,0.008518424877085104,0.9544701124217183,0.2523460388183594,6.0,1.0,3.0,8.0,25.0,0.6522779460755458,5.0,10.0,31.0,g6
116,0.0312592152262337,0.8544434338762343,0.3123457431793213,6.0,1.0,1.0,8.0,26.0,0.07596508121564749,5.0,10.0,32.0,g6
117,-0.009837112175604314,0.9617966043115579,0.6726469993591309,6.0,-1.0,6.0,9.0,27.0,0.5986177029189865,5.0,10.0,30.0,g6
118,-0.022818788156669264,0.9098314974471079,0.7429568767547607,6.0,-1.0,3.0,9.0,28.0,0.34873902228129894,5.0,10.0,31.0,g6
119,-0.058062448063403445,0.7697997154866569,0.7968764305114746,6.0,-1.0,1.0,9.0,29.0,0.02141117256348324,5.0,10.0,32.0,g6
120,0.024825124915053995,0.9115443623541963,0.4199988842010498,8.0,1.0,6.0,10.0,30.0,0.7757106787724587,5.0,10.0,30.0,g8
121,0.023123411651976157,0.9199982898174145,0.6799964904785156,8.0,1.0,3.0,10.0,31.0,0.696268510994632,5.0,10.0,31.0,g8
122,-0.001460894806971336,0.9883473194899544,1.2899951934814453,8.0,1.0,1.0,10.0,32.0,0.026518003561847636,5.0,10.0,32.0,g8
123,-0.06905163581254425,0.8003102275532527,0.7999978065490723,8.0,-1.0,6.0,11.0,33.0,0.4515098840005718,5.0,10.0,30.0,g8
124,-0.08120055791093583,0.7653365745309249,0.7999978065490723,8.0,-1.0,3.0,11.0,34.0,0.4006679107481015,5.0,10.0,31.0,g8
125,-0.14133040220812787,0.5946542694678797,0.859997034072876,8.0,-1.0,1.0,11.0,35.0,0.19002652197776504,5.0,10.0,32.0,g8
